transaction_id,customer_id,Store_id,transaction_date,total_amount,Customer_phone
TXN_0004702,848.0,1,2025-11-08 15:44:00,1920.8,9225913984361
TXN_0004703,670.0,6,2025-07-12 17:11:00,462.38,1302424532687
TXN_0004704,,9,2025-09-21 15:44:00,1793.78,5308818050856
TXN_0004705,136.0,3,2025-10-24 17:12:00,2927.75,5880606011853
TXN_0004706,621.0,2,2025-09-27 12:57:00,280.89,9145440495951
TXN_0004707,,1,2025-11-16 21:51:00,154.14,3145017913089
TXN_0004708,494.0,10,2025-10-29 17:00:00,4143.88,8751731050294
TXN_0004709,561.0,3,2025-08-16 11:07:00,110.25,2746754864926
TXN_0004710,995.0,4,2025-09-20 17:52:00,1410.48,6738484782272
TXN_0004711,275.0,8,2025-08-06 12:19:00,1956.4,0975782684596
TXN_0004712,660.0,1,2025-11-10 12:35:00,3595.68,7982161332966
TXN_0004713,,9,2025-09-16 15:48:00,3506.97,8768047989922
TXN_0004714,771.0,2,2025-08-31 19:14:00,3587.94,4180885157473
TXN_0004715,,1,2025-07-14 13:33:00,1682.96,1931143622073
TXN_0004716,,4,2025-11-03 13:32:00,570.42,9097002349089
TXN_0004717,770.0,8,2025-09-07 12:09:00,110.25,0404155738909
TXN_0004718,,9,2025-09-02 09:40:00,2778.68,7182438602262
TXN_0004719,,8,2025-07-24 20:46:00,1322.25,5787511693899
TXN_0004720,,9,2025-08-24 16:49:00,768.98,2326554511948
TXN_0004721,852.0,6,2025-10-20 18:46:00,1026.29,2880819130248
TXN_0004722,554.0,8,2025-12-03 19:25:00,1025.22,7013716403208
TXN_0004723,466.0,3,2025-08-10 13:42:00,1567.01,5230193999726
TXN_0004724,851.0,1,2025-07-21 16:54:00,297.99,4667337832050
TXN_0004725,401.0,8,2025-09-21 19:21:00,2111.51,6402262061952
TXN_0004726,809.0,8,2025-09-16 13:16:00,2290.81,2976577358307
TXN_0004727,,4,2025-07-05 21:10:00,2817.61,4214451851663
TXN_0004728,19.0,2,2025-09-20 20:20:00,823.9,0596484193899
TXN_0004729,211.0,9,2025-07-03 12:48:00,917.76,1941554698177
TXN_0004730,379.0,4,2025-07-28 11:59:00,6088.72,6968554174233
TXN_0004731,,3,2025-12-12 18:08:00,12.56,0405191813484
TXN_0004732,865.0,9,2025-08-30 21:44:00,2619.31,1305123453028
TXN_0004733,,7,2025-10-26 17:26:00,741.96,1986097752154
TXN_0004734,479.0,10,2025-09-04 17:25:00,3163.26,3554655150165
TXN_0004735,180.0,5,2025-12-19 11:28:00,1932.96,0562815122853
TXN_0004736,516.0,9,2025-07-12 17:31:00,1314.46,8151876076552
TXN_0004737,,3,2025-11-02 20:58:00,1374.88,8576918167825
TXN_0004738,746.0,2,2025-12-27 13:14:00,4288.33,5250252598780
TXN_0004739,113.0,10,2025-10-21 11:29:00,4318.78,7477394039239
TXN_0004740,238.0,5,2025-07-16 18:24:00,3091.45,2723679187435
TXN_0004741,579.0,5,2025-10-11 21:10:00,189.6,3656077389879
TXN_0004742,248.0,8,2025-08-19 15:49:00,1686.0,0300343850918
TXN_0004743,489.0,2,2025-11-10 11:46:00,3971.41,4103319449215
TXN_0004744,165.0,10,2025-08-20 12:39:00,2313.27,7175847248197
TXN_0004745,507.0,5,2025-11-01 11:28:00,5886.5,7355600312649
TXN_0004746,764.0,9,2025-10-08 16:36:00,1092.55,7862906932583
TXN_0004747,,8,2025-10-18 18:34:00,777.09,5995932807959
TXN_0004748,505.0,6,2025-12-02 12:58:00,3030.0,8645749199528
TXN_0004749,988.0,3,2025-10-12 12:20:00,2471.24,5052375182618
TXN_0004750,134.0,2,2025-12-03 12:12:00,3628.42,1798455776597
TXN_0004751,,1,2025-07-26 11:22:00,1137.21,7162704371028
TXN_0004752,937.0,9,2025-12-14 10:09:00,1678.06,7341278218702
TXN_0004753,625.0,3,2025-11-30 20:17:00,688.86,1198874699625
TXN_0004754,,8,2025-10-15 19:34:00,1352.24,7238464127678
TXN_0004755,3.0,9,2025-09-13 14:04:00,878.7670214871406,0621703351917
TXN_0004756,700.0,1,2025-10-04 15:34:00,2193.8,5540430931691
TXN_0004757,464.0,1,2025-10-27 14:55:00,3588.34,9249560776209
TXN_0004758,161.0,10,2025-09-02 20:51:00,960.7,4475659318484
TXN_0004759,,5,2025-12-21 21:36:00,3194.03,7767860351234
TXN_0004760,683.0,8,2025-08-08 12:39:00,2361.31,9749207886527
TXN_0004761,415.0,4,2025-11-17 09:25:00,1569.3,2299705211913
TXN_0004762,281.0,3,2025-12-06 20:07:00,1955.85,4607620182344
TXN_0004763,20.0,10,2025-07-21 18:23:00,7307.23,5224468752326
TXN_0004764,999.0,1,2025-08-04 11:53:00,3504.4,2962067896786
TXN_0004765,249.0,9,2025-12-10 15:12:00,2028.79,3900982236557
TXN_0004766,384.0,4,2025-09-25 19:44:00,3148.86,4857088174364
TXN_0004767,,4,2025-12-13 10:48:00,4584.19,9293454069992
TXN_0004768,616.0,9,2025-09-20 12:56:00,1126.67,9003982663192
TXN_0004769,811.0,5,2025-12-12 13:45:00,2272.16,6735211986739
TXN_0004770,917.0,9,2025-09-21 13:20:00,2036.62,1628504693907
TXN_0004771,811.0,9,2025-11-07 19:12:00,1524.36,6735211986739
TXN_0004772,330.0,6,2025-09-17 10:04:00,2281.65,8243944756747
TXN_0004773,,7,2025-08-11 15:25:00,2976.52,4574962717905
TXN_0004774,737.0,5,2025-10-10 12:52:00,1962.22,4490620049535
TXN_0004775,,5,2025-11-22 21:12:00,826.04,8602242434725
TXN_0004776,667.0,4,2025-12-15 10:16:00,597.12,5540351928634
TXN_0004777,,10,2025-12-23 11:32:00,564.53,1227366274257
TXN_0004778,460.0,7,2025-09-21 12:16:00,1897.96,9059272871381
TXN_0004779,,3,2025-10-16 15:26:00,322.64,6536585721096
TXN_0004780,,5,2025-09-17 20:39:00,220.5,5508844617139
TXN_0004781,4.0,8,2025-12-25 16:49:00,275.91,8921074599383
TXN_0004782,833.0,6,2025-07-16 21:05:00,1906.43,3129638576984
TXN_0004783,120.0,10,2025-10-27 15:47:00,1349.51,8114944460752
TXN_0004784,773.0,8,2025-12-22 09:07:00,2135.24,8193178986383
TXN_0004785,10.0,5,2025-11-25 10:31:00,2615.97,7928019986945
TXN_0004786,106.0,4,2025-09-08 18:31:00,1968.58,5332915296790
TXN_0004787,751.0,2,2025-09-15 10:24:00,4522.17,8947488951449
TXN_0004788,640.0,1,2025-08-10 21:33:00,3046.24,7774083424333
TXN_0004789,,2,2025-12-16 18:42:00,1538.61,0007255127613
TXN_0004790,587.0,10,2025-10-02 12:00:00,3213.55,4805448728719
TXN_0004791,103.0,5,2025-10-01 19:42:00,1581.48,3850524406304
TXN_0004792,683.0,1,2025-12-11 21:13:00,2249.26,9749207886527
TXN_0004793,900.0,3,2025-07-18 11:58:00,325.24,1791011843476
TXN_0004794,148.0,7,2025-11-16 16:38:00,108.41,6554454690994
TXN_0004795,180.0,9,2025-09-11 17:27:00,2412.64,0562815122853
TXN_0004796,765.0,3,2025-08-16 11:39:00,5827.54,9669625056578
TXN_0004797,,10,2025-08-25 20:55:00,2182.8,7930828616639
TXN_0004798,,9,2025-12-09 18:42:00,1124.31,2763919603822
TXN_0004799,41.0,3,2025-07-14 13:29:00,1075.85,6052644627936
TXN_0004800,175.0,7,2025-08-03 16:56:00,2381.99,7787482959915
TXN_0004801,405.0,4,2025-11-20 12:09:00,2836.27,3090030940039
TXN_0004802,924.0,4,2025-09-16 17:13:00,3400.61,3577299293485
TXN_0004803,335.0,4,2025-11-13 09:50:00,4114.16,0691836515549
TXN_0004804,222.0,2,2025-12-25 09:17:00,372.64,1591325715361
TXN_0004805,917.0,10,2025-11-16 09:52:00,1772.03,1628504693907
TXN_0004806,,1,2025-07-15 20:33:00,3394.87,6276312638160
TXN_0004807,,3,2025-08-11 14:11:00,4232.18,3636712763537
TXN_0004808,89.0,10,2025-08-14 16:31:00,3738.59,1214534468430
TXN_0004809,435.0,3,2025-08-17 21:54:00,3226.21,0966384807771
TXN_0004810,749.0,2,2025-12-24 13:11:00,4612.28,5119113425920
TXN_0004811,773.0,9,2025-10-07 20:13:00,2433.96,8193178986383
TXN_0004812,305.0,4,2025-08-25 20:29:00,5432.59,7414078420414
TXN_0004813,,9,2025-08-06 16:56:00,2424.12,7393291833129
TXN_0004814,504.0,4,2025-12-10 09:40:00,4843.77,3677004981676
TXN_0004815,25.0,7,2025-07-30 18:01:00,1744.32,6446469964510
TXN_0004816,,6,2025-07-25 09:31:00,3868.42,6427690277892
TXN_0004817,468.0,2,2025-11-06 16:53:00,163.92,3288278865580
TXN_0004818,777.0,7,2025-11-07 12:41:00,1076.8,6695950765429
TXN_0004819,,2,2025-10-12 18:49:00,1031.64,4344074372516
TXN_0004820,,4,2025-09-24 21:09:00,529.29,1245340636155
TXN_0004821,135.0,8,2025-07-22 18:46:00,2975.27,8983730235745
TXN_0004822,208.0,2,2025-08-16 12:51:00,2964.34,3243314323237
TXN_0004823,81.0,4,2025-07-21 16:08:00,3591.0,0680174357508
TXN_0004824,,10,2025-11-15 16:34:00,3676.78,7853900792907
TXN_0004825,512.0,5,2025-10-22 09:59:00,619.07,6813584113511
TXN_0004826,920.0,1,2025-09-26 13:44:00,3001.94,8865234482249
TXN_0004827,91.0,4,2025-10-13 17:44:00,1218.5,8821525820515
TXN_0004828,,8,2025-08-04 21:01:00,4173.46,9790823765030
TXN_0004829,99.0,8,2025-11-01 15:43:00,3342.58,9872387290088
TXN_0004830,,5,2025-09-04 13:22:00,2536.4,5769872321113
TXN_0004831,205.0,1,2025-10-15 12:46:00,4551.82,0640438687244
TXN_0004832,874.0,4,2025-09-25 12:44:00,3008.47,1767326345236
TXN_0004833,997.0,6,2025-08-26 14:01:00,1837.12,4015712945530
TXN_0004834,504.0,10,2025-07-02 12:14:00,1475.29,3677004981676
TXN_0004835,704.0,1,2025-09-25 17:56:00,1783.24,0936973721619
TXN_0004836,288.0,1,2025-12-10 11:13:00,2546.98,7298717087670
TXN_0004837,,4,2025-11-19 13:23:00,2492.18,2978865569877
TXN_0004838,580.0,4,2025-11-17 12:25:00,2557.12,2441023967184
TXN_0004839,492.0,10,2025-09-16 18:04:00,3380.29,7166019778335
TXN_0004840,510.0,4,2025-12-26 11:38:00,1298.88,3227384552746
TXN_0004841,557.0,3,2025-11-16 12:05:00,4631.56,2081713974644
TXN_0004842,266.0,9,2025-07-09 18:05:00,2840.81,7362971623205
TXN_0004843,692.0,10,2025-07-30 10:59:00,1234.4,8930853930021
TXN_0004844,,6,2025-07-25 11:59:00,3307.12,2754371514443
TXN_0004845,,5,2025-10-02 15:10:00,3108.22,1307353321969
TXN_0004846,459.0,8,2025-10-11 09:21:00,2450.31,4793145139010
TXN_0004847,498.0,4,2025-09-15 13:06:00,2024.37,0167550195871
TXN_0004848,674.0,8,2025-08-24 21:21:00,576.7,4017797471290
TXN_0004849,528.0,2,2025-07-21 20:25:00,3576.83,2446058429231
TXN_0004850,89.0,4,2025-08-03 09:29:00,330.75,1214534468430
TXN_0004851,,5,2025-07-30 19:35:00,1324.78,3587544790018
TXN_0004852,839.0,10,2025-11-20 19:29:00,355.14,0008090384759
TXN_0004853,,2,2025-11-25 10:37:00,2480.07,8310763385609
TXN_0004854,30.0,5,2025-08-03 11:57:00,1057.63,9327121219249
TXN_0004855,,9,2025-11-22 19:49:00,485.68,9230873721526
TXN_0004856,230.0,1,2025-08-30 14:28:00,485.68,8367321112661
TXN_0004857,,1,2025-07-08 13:41:00,928.38,1996422995023
TXN_0004858,817.0,5,2025-12-18 19:36:00,2035.74,2022624726407
TXN_0004859,593.0,1,2025-09-07 19:49:00,1935.93,1411871303226
TXN_0004860,,5,2025-12-19 09:53:00,5287.32,7972388123779
TXN_0004861,180.0,5,2025-11-10 20:59:00,513.82,0562815122853
TXN_0004862,917.0,5,2025-11-23 15:02:00,4964.34,1628504693907
TXN_0004863,977.0,4,2025-10-06 10:07:00,2694.55,0029511794122
TXN_0004864,46.0,8,2025-10-04 13:32:00,4287.09,7932266884414
TXN_0004865,,7,2025-07-12 10:27:00,3573.95,2789507811663
TXN_0004866,657.0,6,2025-08-25 18:13:00,3297.41,1764154474047
TXN_0004867,658.0,2,2025-12-09 14:46:00,1403.33,4233639906137
TXN_0004868,444.0,4,2025-10-24 10:29:00,1272.61,0728638296796
TXN_0004869,310.0,3,2025-07-11 13:53:00,2928.38,1233249825114
TXN_0004870,774.0,4,2025-10-09 12:45:00,788.29,5520213532320
TXN_0004871,291.0,3,2025-08-15 12:55:00,1791.23,3760601972245
TXN_0004872,32.0,10,2025-11-24 17:52:00,1756.18,4502636337818
TXN_0004873,459.0,2,2025-08-14 12:12:00,4340.56,4793145139010
TXN_0004874,133.0,10,2025-08-03 18:53:00,5062.17,7666975343534
TXN_0004875,,5,2025-07-02 19:35:00,1519.2,9579043860191
TXN_0004876,,9,2025-08-04 12:55:00,4319.04,2485716341430
TXN_0004877,851.0,1,2025-12-23 12:15:00,534.8,4667337832050
TXN_0004878,,7,2025-07-18 13:46:00,2239.14,4776951159201
TXN_0004879,717.0,9,2025-07-29 19:04:00,3340.61,5016448478902
TXN_0004880,,9,2025-11-26 20:58:00,1705.86,7434832534628
TXN_0004881,670.0,3,2025-08-28 11:46:00,1671.03,1302424532687
TXN_0004882,963.0,1,2025-11-08 17:13:00,1001.28,4624788877556
TXN_0004883,827.0,3,2025-09-07 18:48:00,2591.57,4245430857040
TXN_0004884,195.0,4,2025-11-27 11:32:00,405.67,4980575803248
TXN_0004885,,6,2025-10-21 10:38:00,1373.5,3498114039239
TXN_0004886,886.0,4,2025-09-18 10:01:00,278.3,3518538886178
TXN_0004887,58.0,6,2025-12-03 19:24:00,2559.84,2826026845424
TXN_0004888,425.0,8,2025-10-19 19:58:00,1087.96,1532748500880
TXN_0004889,577.0,7,2025-12-10 17:28:00,2736.27,1297702071278
TXN_0004890,49.0,1,2025-07-24 20:57:00,3215.94,5924575793903
TXN_0004891,909.0,9,2025-08-11 14:57:00,405.9,2960063265886
TXN_0004892,429.0,10,2025-10-15 09:52:00,2454.88,7021003505100
TXN_0004893,491.0,5,2025-08-02 21:03:00,3074.0,9970773689181
TXN_0004894,893.0,6,2025-08-02 15:14:00,2976.89,9160869032811
TXN_0004895,29.0,1,2025-08-25 16:47:00,1448.5,3162735001194
TXN_0004896,,4,2025-09-23 21:54:00,776.64,0850575570731
TXN_0004897,99.0,3,2025-11-07 15:54:00,3046.42,9872387290088
TXN_0004898,516.0,10,2025-07-29 20:48:00,4408.64,8151876076552
TXN_0004899,17.0,4,2025-08-20 12:03:00,810.92,2058232726289
TXN_0004900,359.0,9,2025-07-31 14:42:00,487.75,4378680454980
TXN_0004901,35.0,10,2025-08-08 14:53:00,3586.71,1321063620171
TXN_0004902,544.0,2,2025-08-15 18:55:00,3635.04,3405766136188
TXN_0004903,384.0,3,2025-08-05 09:40:00,1044.49,4857088174364
TXN_0004904,67.0,10,2025-12-26 11:28:00,1203.12,3865064029959
TXN_0004905,961.0,2,2025-11-17 12:43:00,1500.38,5911047776863
TXN_0004906,232.0,1,2025-10-25 18:57:00,3180.22,4244385524370
TXN_0004907,824.0,1,2025-07-26 20:01:00,1925.51,1695838564205
TXN_0004908,,4,2025-12-05 21:29:00,142.5,8605155465254
TXN_0004909,958.0,3,2025-11-17 15:06:00,2042.16,9846962276209
TXN_0004910,190.0,9,2025-08-28 14:02:00,2313.31,1831913896233
TXN_0004911,661.0,1,2025-12-19 17:37:00,2317.96,2987273111801
TXN_0004912,309.0,3,2025-10-20 13:11:00,4624.45,3582445429075
TXN_0004913,659.0,8,2025-12-14 18:59:00,2026.15,2338317320862
TXN_0004914,755.0,1,2025-09-03 14:55:00,3222.98,3400620303950
TXN_0004915,690.0,9,2025-10-29 13:18:00,1269.01,2832722062876
TXN_0004916,8.0,1,2025-11-17 10:50:00,500.86,8953892286531
TXN_0004917,585.0,5,2025-07-04 16:22:00,2279.74,8362562106138
TXN_0004918,949.0,5,2025-08-29 09:21:00,1786.88,0405388242024
TXN_0004919,572.0,4,2025-11-19 11:33:00,110.25,2873730843644
TXN_0004920,335.0,4,2025-10-26 19:05:00,3020.5,0691836515549
TXN_0004921,533.0,5,2025-08-06 17:19:00,3302.23,4255753443906
TXN_0004922,268.0,3,2025-08-02 16:03:00,2434.09,1856917948308
TXN_0004923,332.0,1,2025-08-10 15:22:00,1463.0,5630679450302
TXN_0004924,739.0,9,2025-07-26 17:22:00,1919.42,1759339296882
TXN_0004925,593.0,8,2025-12-10 21:53:00,1156.38,1411871303226
TXN_0004926,,5,2025-11-05 10:34:00,120.74,2760649498532
TXN_0004927,905.0,3,2025-09-14 21:02:00,163.0,6748374520867
TXN_0004928,449.0,7,2025-07-25 12:13:00,295.72,9322428839639
TXN_0004929,769.0,3,2025-09-21 14:22:00,3271.49,2389196768743
TXN_0004930,,9,2025-07-15 20:28:00,119.92,8657009590783
TXN_0004931,720.0,7,2025-10-01 11:34:00,1458.24,8683260019788
TXN_0004932,943.0,2,2025-11-29 09:32:00,2966.62,9021089754691
TXN_0004933,912.0,8,2025-09-09 14:26:00,1305.96,8838534204565
TXN_0004934,971.0,7,2025-09-12 21:12:00,338.29,1536799456341
TXN_0004935,665.0,5,2025-10-09 12:03:00,450.84,8700623264254
TXN_0004936,790.0,9,2025-08-22 21:01:00,2603.2,3930960240816
TXN_0004937,618.0,8,2025-09-11 16:16:00,536.0,6742521549498
TXN_0004938,254.0,6,2025-08-06 10:25:00,876.21,9002106904141
TXN_0004939,209.0,10,2025-08-24 21:53:00,1672.64,9597357504963
TXN_0004940,,6,2025-08-26 18:45:00,2231.36,6157215774391
TXN_0004941,539.0,3,2025-10-14 16:54:00,4235.36,0732668390683
TXN_0004942,146.0,7,2025-10-08 16:14:00,1087.96,6521280021539
TXN_0004943,,8,2025-09-28 18:17:00,3434.07,8702990670682
TXN_0004944,713.0,7,2025-11-28 21:29:00,3879.06,5084673743373
TXN_0004945,477.0,1,2025-10-11 12:02:00,2542.29,2298347390962
TXN_0004946,112.0,6,2025-10-16 12:39:00,3495.49,9543666557416
TXN_0004947,866.0,6,2025-12-20 10:59:00,4691.73,8790593686805
TXN_0004948,682.0,8,2025-12-05 19:16:00,3682.83,6499688437055
TXN_0004949,,9,2025-10-22 18:56:00,5411.4,5613135072256
TXN_0004950,413.0,7,2025-08-28 14:08:00,1131.28,2225797619532
TXN_0004951,573.0,6,2025-10-03 09:16:00,1015.8,4705905533299
TXN_0004952,,2,2025-07-17 16:20:00,2853.03,4642407905752
TXN_0004953,268.0,6,2025-10-15 20:04:00,41.81,1856917948308
TXN_0004954,988.0,3,2025-11-21 09:09:00,1468.06,5052375182618
TXN_0004955,485.0,7,2025-07-22 20:26:00,5094.37,5737007372742
TXN_0004956,,4,2025-11-24 11:12:00,2904.31,9133100195039
TXN_0004957,999.0,5,2025-11-25 17:23:00,2670.5,2962067896786
TXN_0004958,,1,2025-12-21 19:43:00,5659.74,9547397580037
TXN_0004959,514.0,8,2025-11-30 13:57:00,2279.94,9947484746813
TXN_0004960,412.0,1,2025-07-21 16:36:00,1840.42,3974714694684
TXN_0004961,171.0,7,2025-09-17 21:08:00,1677.94,1306923532919
TXN_0004962,267.0,3,2025-07-08 18:19:00,1419.12,1456548066090
TXN_0004963,27.0,3,2025-10-01 13:52:00,2884.79,9484421344002
TXN_0004964,399.0,6,2025-12-25 14:06:00,2554.71,4958737111017
TXN_0004965,152.0,1,2025-12-01 19:56:00,1518.57,8243475945824
TXN_0004966,104.0,5,2025-12-25 12:54:00,1556.49,3518525176270
TXN_0004967,22.0,8,2025-07-11 18:42:00,2894.92,1622152338218
TXN_0004968,673.0,5,2025-09-16 18:03:00,1735.64,4285494627888
TXN_0004969,984.0,5,2025-10-17 17:39:00,1760.54,1838504336663
TXN_0004970,496.0,3,2025-12-12 21:29:00,2438.99,9949679742749
TXN_0004971,,3,2025-11-25 16:41:00,1225.96,9817447915522
TXN_0004972,669.0,2,2025-09-04 19:52:00,4087.6,5836732570606
TXN_0004973,714.0,9,2025-10-08 14:34:00,948.89,7078985889145
TXN_0004974,323.0,5,2025-10-21 19:18:00,2013.91,5725581335580
TXN_0004975,89.0,7,2025-07-18 16:59:00,829.37,1214534468430
TXN_0004976,486.0,10,2025-10-26 18:09:00,4536.4,3817779165665
TXN_0004977,,1,2025-09-24 15:33:00,431.74,6595592173345
TXN_0004978,120.0,7,2025-11-22 16:51:00,1892.2,8114944460752
TXN_0004979,328.0,1,2025-12-19 10:51:00,971.36,5647730992219
TXN_0004980,156.0,3,2025-12-05 17:12:00,2671.88,5179655381172
TXN_0004981,43.0,1,2025-09-03 19:20:00,2043.35,1743126136901
TXN_0004982,143.0,3,2025-12-06 13:12:00,4505.07,4888275948726
TXN_0004983,393.0,3,2025-11-15 20:21:00,1660.07,2441009993590
TXN_0004984,430.0,4,2025-09-14 17:59:00,745.39,6408840125354
TXN_0004985,793.0,7,2025-12-03 14:59:00,507.93,0617490505674
TXN_0004986,392.0,4,2025-07-21 15:54:00,2075.5,7551612348652
TXN_0004987,550.0,2,2025-07-30 11:38:00,3294.21,4897000213518
TXN_0004988,,10,2025-10-11 14:44:00,241.98,4586716644129
TXN_0004989,,6,2025-09-05 17:33:00,2847.41,0029326316259
TXN_0004990,398.0,5,2025-07-01 15:02:00,2877.59,6147141983580
TXN_0004991,192.0,2,2025-11-22 17:36:00,1956.4,7112418203806
TXN_0004992,918.0,8,2025-11-05 12:03:00,3576.77,3760722719726
TXN_0004993,593.0,8,2025-07-16 14:09:00,1091.65,1411871303226
TXN_0004994,,2,2025-12-28 21:09:00,3035.91,9066382002123
TXN_0004995,661.0,9,2025-11-21 17:50:00,1874.99,2987273111801
TXN_0004996,943.0,2,2025-07-23 20:53:00,540.74,9021089754691
TXN_0004997,708.0,5,2025-10-13 20:04:00,457.0,3987690938979
TXN_0004998,,1,2025-11-04 10:15:00,3057.96,3673743734282
TXN_0004999,59.0,1,2025-10-23 12:55:00,1236.54,6695639306655
TXN_0005000,163.0,1,2025-09-11 13:59:00,1121.31,6067330002707
TXN_0005001,318.0,7,2025-12-11 12:57:00,1120.47,7188997990546
TXN_0005002,258.0,6,2025-07-09 10:10:00,1304.76,7532665656847
TXN_0005003,393.0,9,2025-10-17 15:29:00,1878.69,2441009993590
TXN_0005004,417.0,1,2025-11-23 13:33:00,1657.29,9889527313065
TXN_0005005,,7,2025-07-29 17:30:00,2782.52,6204015695999
TXN_0005006,521.0,7,2025-09-10 11:21:00,2885.4,7528975294404
TXN_0005007,736.0,10,2025-10-19 19:46:00,4060.31,6135278708175
TXN_0005008,6.0,2,2025-09-02 12:08:00,2180.72,0416191154044
TXN_0005009,,10,2025-08-08 16:16:00,2562.03,9021768194930
TXN_0005010,73.0,4,2025-12-08 21:33:00,627.88,9661008275328
TXN_0005011,454.0,3,2025-09-20 15:10:00,2079.93,9166716735760
TXN_0005012,150.0,1,2025-09-15 11:17:00,6279.59,8343528523184
TXN_0005013,313.0,4,2025-07-07 20:01:00,1504.94,2557870212265
TXN_0005014,474.0,10,2025-12-28 16:48:00,1850.76,3077773109921
TXN_0005015,917.0,8,2025-08-17 13:49:00,681.21,1628504693907
TXN_0005016,789.0,3,2025-11-15 19:31:00,809.06,0933562077534
TXN_0005017,,7,2025-07-28 11:17:00,3759.12,4810424747057
TXN_0005018,470.0,7,2025-12-28 17:07:00,477.14,0690837937490
TXN_0005019,,9,2025-10-17 16:53:00,2106.34,7564452014337
TXN_0005020,876.0,7,2025-09-27 15:39:00,3854.88,3401564897402
TXN_0005021,476.0,8,2025-11-06 15:56:00,2386.07,4904502454645
TXN_0005022,32.0,4,2025-08-19 15:08:00,3313.43,4502636337818
TXN_0005023,302.0,7,2025-12-24 11:59:00,245.39,8326210531569
TXN_0005024,426.0,5,2025-10-01 17:51:00,1355.28,1619684253419
TXN_0005025,,3,2025-09-13 09:21:00,1324.49,2926902291641
TXN_0005026,593.0,7,2025-07-04 14:35:00,1829.72,1411871303226
TXN_0005027,159.0,6,2025-11-12 19:32:00,311.67,8051712606804
TXN_0005028,,9,2025-10-08 15:42:00,2365.66,5969527738616
TXN_0005029,,8,2025-11-19 10:48:00,741.85,1585413072724
TXN_0005030,387.0,6,2025-08-31 17:14:00,2599.16,9891209397445
TXN_0005031,441.0,4,2025-07-14 12:18:00,2864.93,8099472486977
TXN_0005032,419.0,6,2025-10-11 17:41:00,601.12,8526026474475
TXN_0005033,506.0,5,2025-12-19 09:23:00,1140.77,9469778064351
TXN_0005034,18.0,2,2025-09-11 20:40:00,1953.18,4199994799694
TXN_0005035,,8,2025-08-21 09:07:00,1131.44,8315181388067
TXN_0005036,933.0,6,2025-12-15 15:20:00,4552.92,5111513164758
TXN_0005037,478.0,9,2025-09-09 10:52:00,3299.51,7181071120505
TXN_0005038,83.0,10,2025-11-30 16:41:00,908.67,7604150951009
TXN_0005039,93.0,3,2025-11-01 15:13:00,5272.56,4558362265122
TXN_0005040,880.0,7,2025-10-02 18:58:00,951.73,6434315841445
TXN_0005041,655.0,10,2025-10-19 10:40:00,3207.61,4109736101951
TXN_0005042,603.0,1,2025-10-14 09:09:00,914.0,8002084216801
TXN_0005043,,7,2025-12-05 15:39:00,2117.72,9949130383322
TXN_0005044,945.0,4,2025-08-14 21:51:00,1497.32,6495113408535
TXN_0005045,513.0,9,2025-08-14 13:12:00,94.8,8230138334505
TXN_0005046,630.0,1,2025-07-12 15:30:00,1741.79,2864100998178
TXN_0005047,634.0,5,2025-10-28 21:00:00,3558.93,5750312005565
TXN_0005048,442.0,8,2025-12-23 10:22:00,4619.11,5729154534465
TXN_0005049,,8,2025-12-25 19:32:00,930.91,9617832098059
TXN_0005050,639.0,1,2025-10-07 21:22:00,1773.25,7702654199380
TXN_0005051,293.0,2,2025-11-07 19:00:00,447.0,7263800721540
TXN_0005052,742.0,3,2025-07-18 16:01:00,2512.59,6519037901613
TXN_0005053,151.0,3,2025-08-01 10:27:00,1696.24,5024756347620
TXN_0005054,624.0,9,2025-08-27 15:51:00,4430.05,7678639722056
TXN_0005055,65.0,3,2025-08-09 09:34:00,3439.88,0330502175393
TXN_0005056,407.0,5,2025-11-13 17:04:00,94.8,2394563921291
TXN_0005057,759.0,5,2025-12-26 16:19:00,3491.66,5892620395402
TXN_0005058,852.0,6,2025-10-05 15:54:00,1257.8,2880819130248
TXN_0005059,830.0,1,2025-07-30 19:54:00,912.04,5961334802205
TXN_0005060,388.0,9,2025-12-28 09:35:00,2095.82,4541829966150
TXN_0005061,523.0,1,2025-12-02 09:17:00,441.0,9783750389245
TXN_0005062,,3,2025-12-01 10:38:00,245.88,0565204365255
TXN_0005063,233.0,10,2025-07-16 21:22:00,327.84,7426543040376
TXN_0005064,,7,2025-09-28 15:31:00,634.26,3388547001004
TXN_0005065,962.0,4,2025-11-10 13:07:00,3123.28,3371588817749
TXN_0005066,,1,2025-10-11 15:59:00,4249.8,5163636141965
TXN_0005067,961.0,9,2025-10-07 10:35:00,2103.9,5911047776863
TXN_0005068,799.0,3,2025-09-10 14:24:00,3049.55,0133291283665
TXN_0005069,941.0,2,2025-10-24 17:00:00,83.04,1422168256359
TXN_0005070,201.0,4,2025-11-10 20:19:00,1388.03,3321505109643
TXN_0005071,583.0,8,2025-07-16 20:14:00,3881.44,9789718783803
TXN_0005072,616.0,3,2025-10-31 19:47:00,815.97,9003982663192
TXN_0005073,906.0,7,2025-11-25 20:39:00,1402.32,8783540291630
TXN_0005074,186.0,3,2025-07-22 19:14:00,4852.84,3608076895540
TXN_0005075,428.0,3,2025-09-13 10:02:00,625.51,9223955488506
TXN_0005076,783.0,1,2025-11-18 12:53:00,2873.29,4763850600600
